file,T_PM_MAE,T_PM_MSE,T_PM_R2,T_PM_COV,c_MAE,c_MSE,c_R2,c_COV,d10_MAE,d10_MSE,d10_R2,d10_COV,d50_MAE,d50_MSE,d50_R2,d50_COV,d90_MAE,d90_MSE,d90_R2,d90_COV,T_TM_MAE,T_TM_MSE,T_TM_R2,T_TM_COV,T_PM_MAE_closed,T_PM_MSE_closed,T_PM_R2_closed,T_PM_COV_closed,c_MAE_closed,c_MSE_closed,c_R2_closed,c_COV_closed,d10_MAE_closed,d10_MSE_closed,d10_R2_closed,d10_COV_closed,d50_MAE_closed,d50_MSE_closed,d50_R2_closed,d50_COV_closed,d90_MAE_closed,d90_MSE_closed,d90_R2_closed,d90_COV_closed,T_TM_MAE_closed,T_TM_MSE_closed,T_TM_R2_closed,T_TM_COV_closed
file_12738,0.12242646141716604,0.039219302740056534,0.9897559788479431,100.0,0.0002542052154578667,1.517612419968799e-07,0.9776957119976243,96.35995955510617,8.730292226268105e-05,7.745423216943163e-07,-0.004029140635539941,50.6572295247725,4.589405551186604e-05,7.769178903223259e-09,-0.6424137057710844,84.42871587462083,0.00010543580240922055,1.5489544646720784e-06,-0.0047167762062165774,71.0819009100101,0.11548254624295069,0.03399466563512371,0.9915754994896822,100.0,0.18396846417052434,0.1090581718060196,0.9712384485571791,99.89868287740629,0.0003996268335616468,3.618361997243628e-07,0.944717910427316,96.55521783181358,8.814849687935791e-05,7.761814742206314e-07,-0.004120756748493326,50.15197568389058,4.548988748017699e-05,6.6788846765713675e-09,-0.41124604034304046,84.39716312056737,0.00010454279626771815,1.5511099638834409e-06,-0.004083054396283314,69.70618034447821,0.18163182827666155,0.11158470817899621,0.9721175694376061,99.79736575481256
