file,T_PM_MAE,T_PM_MSE,T_PM_R2,T_PM_COV,c_MAE,c_MSE,c_R2,c_COV,d10_MAE,d10_MSE,d10_R2,d10_COV,d50_MAE,d50_MSE,d50_R2,d50_COV,d90_MAE,d90_MSE,d90_R2,d90_COV,T_TM_MAE,T_TM_MSE,T_TM_R2,T_TM_COV,T_PM_MAE_closed,T_PM_MSE_closed,T_PM_R2_closed,T_PM_COV_closed,c_MAE_closed,c_MSE_closed,c_R2_closed,c_COV_closed,d10_MAE_closed,d10_MSE_closed,d10_R2_closed,d10_COV_closed,d50_MAE_closed,d50_MSE_closed,d50_R2_closed,d50_COV_closed,d90_MAE_closed,d90_MSE_closed,d90_R2_closed,d90_COV_closed,T_TM_MAE_closed,T_TM_MSE_closed,T_TM_R2_closed,T_TM_COV_closed
file_12738,0.1749945235213608,0.05114174670195458,0.9867759617377554,99.2849846782431,0.0002968829667193231,1.7400983840664842e-07,0.9733483255687756,100.0,1.5099803361263947e-05,3.9244956549069295e-10,0.6135676018726972,92.84984678243106,1.3539465157847768e-05,3.337413962885149e-10,0.6063989304546095,7.048008171603677,2.6905345878954137e-05,1.1916472599807158e-09,0.3287678446651602,75.99591419816139,0.17272572582246515,0.050771292072244546,0.9875443327526565,99.18283963227783,0.329370888915028,0.26733062074499475,0.9302073606723831,93.65404298874105,0.0006186745872241994,7.280990623100322e-07,0.8869455474570496,99.89764585465711,1.5803289403812412e-05,4.333811911085045e-10,0.5701743855512748,92.93756397134084,1.4361719816304873e-05,3.732337833083696e-10,0.5566942734105162,7.062436028659161,2.692153141508311e-05,1.213590143427117e-09,0.30963601423608256,76.04912998976458,0.31921647864658587,0.2549365566154955,0.9369380287200536,93.14227226202661
