file,T_PM_MAE,T_PM_MSE,T_PM_R2,T_PM_COV,c_MAE,c_MSE,c_R2,c_COV,d10_MAE,d10_MSE,d10_R2,d10_COV,d50_MAE,d50_MSE,d50_R2,d50_COV,d90_MAE,d90_MSE,d90_R2,d90_COV,T_TM_MAE,T_TM_MSE,T_TM_R2,T_TM_COV,T_PM_MAE_closed,T_PM_MSE_closed,T_PM_R2_closed,T_PM_COV_closed,c_MAE_closed,c_MSE_closed,c_R2_closed,c_COV_closed,d10_MAE_closed,d10_MSE_closed,d10_R2_closed,d10_COV_closed,d50_MAE_closed,d50_MSE_closed,d50_R2_closed,d50_COV_closed,d90_MAE_closed,d90_MSE_closed,d90_R2_closed,d90_COV_closed,T_TM_MAE_closed,T_TM_MSE_closed,T_TM_R2_closed,T_TM_COV_closed
file_12738,0.060480067429327856,0.006491968180566889,0.9983043079628163,99.29221435793731,0.00015394826973166013,5.992214698480508e-08,0.9908559600089194,100.0,0.14691212049278604,0.04124996163727639,-40519226.98098302,100.0,0.20100757968042476,0.06621809106731026,-78308615.33431543,99.89888776541962,0.14899378038901248,0.04248879361912235,-24031547.392678216,99.89888776541962,0.059396902911400803,0.007261718664250316,0.9982004131692487,100.0,0.12149053197761743,0.06687394609530677,0.9823635550738397,96.1499493414387,0.00039828169185985283,4.471214804880216e-07,0.9308336585651661,99.89868287740629,0.15928330720931264,0.050900567040086935,-50357279.80653598,99.79736575481256,0.2042890923661567,0.07229771475147154,-86103267.17095144,99.89868287740629,0.16361400851652746,0.05092932689717577,-29089554.487443477,100.0,0.1308719447305674,0.07775644101032672,0.9805704688157493,97.36575481256332
